Category,AMC,Scheme Code,ISIN Div Payout / ISIN Growth,ISIN Div Reinvestment,Scheme Name,Plan,Option,Net Asset Value,Date
Close Ended Schemes(Income),UTI Mutual Fund,139402,INF789FC1AA4,-,UTI - FTIF Series XXIV - XIV (1831 Days),,,10,07-Jun-2021
Close Ended Schemes(Income),UTI Mutual Fund,139401,INF789FC1AF3,-,UTI - FTIF Series XXIV - XIV (1831 Days),,,10,07-Jun-2021
Close Ended Schemes(Income),UTI Mutual Fund,139398,INF789FC1AB2,-,UTI - FTIF Series XXIV - XIV (1831 Days),,,10,07-Jun-2021
Close Ended Schemes(Income),UTI Mutual Fund,139399,INF789FC1AE6,-,UTI - FTIF Series XXIV - XIV (1831 Days),,,14.6692,07-Jun-2021
Close Ended Schemes(Income),UTI Mutual Fund,139395,INF789FC1AG1,-,UTI - FTIF Series XXIV - XIV (1831 Days),,,14.596,07-Jun-2021
Close Ended Schemes(Income),UTI Mutual Fund,140126,INF789FC1FQ9,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140130,INF789FC1FW7,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,12.6223,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140121,INF789FC1FP1,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140128,INF789FC1FU1,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140125,INF789FC1FS5,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140123,INF789FC1FY3,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,12.4967,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140129,INF789FC1FX5,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140124,INF789FC1FT3,-,UTI - FTIF Series XXV-Plan-X (1229 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140375,INF789FC1GJ2,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140367,INF789FC1GK0,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140373,INF789FC1GP9,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,12.5936,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140374,INF789FC1GO2,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140376,INF789FC1GI4,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140369,INF789FC1GN4,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140372,INF789FC1GL8,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140368,INF789FC1GR5,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,12.4679,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140371,INF789FC1GQ7,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140370,INF789FC1GM6,-,UTI - FTIF Series XXV-Plan-XI (1211 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140416,INF789FC1GW5,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140415,INF789FC1GT1,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140419,INF789FC1GZ8,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,12.5957,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140423,INF789FC1GY1,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140421,INF789FC1GS3,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140424,INF789FC1GX3,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140418,INF789FC1GV7,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140420,INF789FC1HB7,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,12.47,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140417,INF789FC1HA9,-,UTI - FTIF Series XXV-Plan-XII (1198 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140471,INF789FC1HH4,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140468,INF789FC1HI2,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140466,INF789FC1HN2,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,12.4812,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140474,INF789FC1HM4,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140470,INF789FC1HG6,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140469,INF789FC1HL6,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140473,INF789FC1HJ0,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140475,INF789FC1HP7,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,12.357,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140467,INF789FC1HO0,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10.0001,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140472,INF789FC1HK8,-,UTI - FTIF Series XXVI-Plan-I (1182 Days),,,10,07-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140525,INF789FC1HZ6,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140519,INF789FC1IA7,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140524,INF789FC1IF6,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,12.4847,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140521,INF789FC1IE9,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140518,INF789FC1HY9,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140526,INF789FC1ID1,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140522,INF789FC1IB5,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140520,INF789FC1IH2,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,12.3599,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140523,INF789FC1IG4,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140527,INF789FC1IC3,-,UTI - FTIF Series XXVI-Plan-II (1176 Days),,,10,21-Apr-2020
Close Ended Schemes(Income),UTI Mutual Fund,140635,INF789FC1IX9,-,UTI - FTIF Series XXVI-Plan-III (1169 Days),,,12.4915,06-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140636,INF789FC1IQ3,-,UTI - FTIF Series XXVI-Plan-III (1169 Days),,,10,06-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140641,INF789FC1IV3,-,UTI - FTIF Series XXVI-Plan-III (1169 Days),,,10,06-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140643,INF789FC1IT7,-,UTI - FTIF Series XXVI-Plan-III (1169 Days),,,10,06-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140640,INF789FC1IZ4,-,UTI - FTIF Series XXVI-Plan-III (1169 Days),,,12.3666,06-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140644,INF789FC1IY7,-,UTI - FTIF Series XXVI-Plan-III (1169 Days),,,10,06-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140642,INF789FC1IU5,-,UTI - FTIF Series XXVI-Plan-III (1169 Days),,,10,06-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140853,INF789FC1JL2,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140858,INF789FC1JM0,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140857,INF789FC1JR9,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,12.7932,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140856,INF789FC1JQ1,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140854,INF789FC1JK4,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140860,INF789FC1JP3,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140855,INF789FC1JT5,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,12.666,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140861,INF789FC1JS7,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140859,INF789FC1JO6,-,UTI - FTIF Series XXVI-Plan-V (1160 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140969,INF789FC1JV1,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,10,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140964,INF789FC1KB1,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,12.4583,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140971,INF789FC1KA3,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,10,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140970,INF789FC1JU3,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,10,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140967,INF789FC1JX7,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,10,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140968,INF789FC1KD7,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,12.4397,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140966,INF789FC1KC9,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,10,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,140973,INF789FC1JY5,-,UTI - FTIF Series XXVI-Plan-VI (1146 Days),,,10,05-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141012,INF789FC1KF2,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141013,INF789FC1KL0,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,12.724,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141014,INF789FC1KK2,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141008,INF789FC1KE5,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141017,INF789FC1KJ4,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141016,INF789FC1KH8,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141015,INF789FC1KN6,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,12.5974,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141011,INF789FC1KM8,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141010,INF789FC1KI6,-,UTI - FTIF Series XXVI-Plan-VII (1140 Days),,,10,12-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141119,INF789FC1ML6,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,10,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141114,INF789FC1MM4,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,10,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141111,INF789FC1MR3,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,12.4509,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141113,INF789FC1MQ5,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,10,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141112,INF789FC1MK8,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,10,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141116,INF789FC1MP7,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,10,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141115,INF789FC1MT9,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,12.3269,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141117,INF789FC1MS1,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,10,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141120,INF789FC1MO0,-,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),,,10,26-May-2020
Close Ended Schemes(Income),UTI Mutual Fund,141843,INF789FC1V33,-,UTI - FTIF SERIES XXVII - PLAN IX (1160 DAYS),,,11.3089,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141845,INF789FC1V09,-,UTI - FTIF SERIES XXVII - PLAN IX (1160 DAYS),,,9.8003,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141850,INF789FC1U83,-,UTI - FTIF SERIES XXVII - PLAN IX (1160 DAYS),,,11.1288,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141822,INF789FC1U18,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,10,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141821,INF789FC1U34,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,12.2882,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141816,INF789FC1U26,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,10,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141815,INF789FC1U00,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,10,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141824,INF789FC1T60,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,10,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141820,INF789FC1T94,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,10,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141818,INF789FC1T86,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,12.1658,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141823,INF789FC1T78,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,10,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141819,INF789FC1T52,-,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),,,10,13-Oct-2020
Close Ended Schemes(Income),UTI Mutual Fund,141906,INF789FC1W57,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,10,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141899,INF789FC1W73,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,12.1383,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141900,INF789FC1W65,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,10,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141904,INF789FC1W40,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,10,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141901,INF789FC1W08,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,10,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141903,INF789FC1W32,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,10,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141907,INF789FC1W24,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,12.0173,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141902,INF789FC1W16,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,10,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141905,INF789FC1V90,-,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),,,10,24-Nov-2020
Close Ended Schemes(Income),UTI Mutual Fund,141945,INF789FC1X98,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,9.7829,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,141940,INF789FC1X80,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,9.7828,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,141943,INF789FC1X49,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,9.7817,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,141944,INF789FC1X72,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,10,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,141948,INF789FC1X56,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,10,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,141942,INF789FC1X31,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,9.7816,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,141939,INF789FC1Y14,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,11.5113,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,141947,INF789FC1X64,-,UTI - FTIF SERIES XXVIII - PLAN I (1230 DAYS),,,11.3968,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142026,INF789FC1Y48,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,9.794,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142029,INF789FC1Y71,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,10,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142028,INF789FC1Y55,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,10,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142027,INF789FC1Y30,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,9.7939,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142033,INF789FC1Y97,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,9.7927,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142032,INF789FC1Z21,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,10,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142034,INF789FC1Z05,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,10,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142031,INF789FC1Y89,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,9.7927,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142025,INF789FC1Y63,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,11.507,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142030,INF789FC1Z13,-,UTI - FTIF SERIES XXVIII - PLAN II (1210 DAYS),,,11.3923,06-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142094,INF789FC19A6,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,9.8801,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142096,INF789FC12B9,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,10,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142099,INF789FC10B3,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,10.0001,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142095,INF789FC18A8,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,9.8801,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142098,INF789FC14A7,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,9.8781,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142102,INF789FC17A0,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,10.0001,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142101,INF789FC15A4,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,10.0001,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142100,INF789FC13A9,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,9.8781,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142093,INF789FC11B1,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,11.902,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142097,INF789FC16A2,-,UTI - FTIF SERIES XXVIII - PLAN III (1203 DAYS),,,11.7835,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142201,INF789FC13C5,-,UTI - FTIF SERIES XXVIII - PLAN IV (1204 DAYS),,,12.6427,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142208,INF789FC18B6,-,UTI - FTIF SERIES XXVIII - PLAN IV (1204 DAYS),,,12.6237,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142526,INF789FC17H5,-,UTI - FTIF SERIES XXVIII - PLAN IX (1168 DAYS),,,10,04-May-2021
Close Ended Schemes(Income),UTI Mutual Fund,142525,INF789FC15I7,-,UTI - FTIF SERIES XXVIII - PLAN IX (1168 DAYS),,,12.6702,04-May-2021
Close Ended Schemes(Income),UTI Mutual Fund,142519,INF789FC10I8,-,UTI - FTIF SERIES XXVIII - PLAN IX (1168 DAYS),,,12.6511,04-May-2021
Close Ended Schemes(Income),UTI Mutual Fund,142227,INF789FC11D7,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,9.8238,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142219,INF789FC12D5,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,10,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142220,INF789FC10D9,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,9.8237,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142226,INF789FC16C8,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,9.8217,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142223,INF789FC17C6,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,10.0001,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142224,INF789FC15C0,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,9.8216,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142225,INF789FC13D3,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,11.5872,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142222,INF789FC18C4,-,UTI - FTIF SERIES XXVIII - PLAN V (1190 DAYS),,,11.4718,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142275,INF789FC18E0,-,UTI - FTIF SERIES XXVIII - PLAN VI (1190 DAYS),,,10,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142272,INF789FC14E9,-,UTI - FTIF SERIES XXVIII - PLAN VI (1190 DAYS),,,10,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142277,INF789FC19D0,-,UTI - FTIF SERIES XXVIII - PLAN VI (1190 DAYS),,,10,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142268,INF789FC17E2,-,UTI - FTIF SERIES XXVIII - PLAN VI (1190 DAYS),,,12.6276,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142269,INF789FC12E3,-,UTI - FTIF SERIES XXVIII - PLAN VI (1190 DAYS),,,12.6086,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142320,INF789FC15F3,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,9.8205,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142322,INF789FC18F7,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,10,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142321,INF789FC16F1,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,10,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142329,INF789FC14F6,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,9.8204,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142328,INF789FC10F4,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,9.8183,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142323,INF789FC13F8,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,10.0001,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142325,INF789FC11F2,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,10.0001,15-Apr-2021
Close Ended Schemes(Income),UTI Mutual Fund,142324,INF789FC19E8,-,UTI - FTIF SERIES XXVIII - PLAN VII (1169 DAYS),,,9.8181,15-Apr-2021
